Time	GateI	GateV	DrainI	Vref
5.7800039E+02	-3.1907000E-07	-7.0000000E-01	2.3710900E-07	-8.1434820E-01
5.8000019E+02	-3.2309900E-07	-7.0000000E-01	2.4292000E-07	-8.1311590E-01
5.8200042E+02	-3.2866400E-07	-7.0000000E-01	2.4653600E-07	-8.1200810E-01
5.8400089E+02	-3.3122600E-07	-7.0000000E-01	2.5026400E-07	-8.1100840E-01
5.8600024E+02	-3.3464900E-07	-7.0000000E-01	2.5361900E-07	-8.1011060E-01
5.8800011E+02	-3.3618700E-07	-7.0000000E-01	2.5509000E-07	-8.0927700E-01
5.9000003E+02	-3.3916800E-07	-7.0000000E-01	2.5892400E-07	-8.0852380E-01
5.9200009E+02	-3.4122400E-07	-7.0000000E-01	2.6007500E-07	-8.0782990E-01
5.9400030E+02	-3.4227300E-07	-7.0000000E-01	2.6196600E-07	-8.0719070E-01
5.9600021E+02	-3.4602000E-07	-7.0000000E-01	2.6505700E-07	-8.0660250E-01
5.9800015E+02	-3.4668000E-07	-7.0000000E-01	2.6663700E-07	-8.0606660E-01
6.0000038E+02	2.5770300E-07	-6.5000000E-01	-4.5622800E-07	-8.0556770E-01
6.0200051E+02	-1.7265200E-07	-6.5000000E-01	7.8528800E-08	-7.9991700E-01
6.0400014E+02	-1.8452400E-07	-6.5000000E-01	8.7078000E-08	-7.9847250E-01
6.0600036E+02	-1.9125200E-07	-6.5000000E-01	9.0619200E-08	-7.9708060E-01
6.0800009E+02	-1.9763900E-07	-6.5000000E-01	9.4502600E-08	-7.9578240E-01
6.1000046E+02	-2.0036600E-07	-6.5000000E-01	9.6194000E-08	-7.9457200E-01
6.1200025E+02	-2.0250400E-07	-6.5000000E-01	9.7218800E-08	-7.9343890E-01
6.1400008E+02	-2.0537800E-07	-6.5000000E-01	9.8982300E-08	-7.9237860E-01
6.1600047E+02	-2.0804600E-07	-6.5000000E-01	1.2052500E-07	-7.9139320E-01
6.1800013E+02	-2.0999800E-07	-6.5000000E-01	1.3060100E-07	-7.9046350E-01
6.2000022E+02	-2.1213300E-07	-6.5000000E-01	1.3427500E-07	-7.8958830E-01
6.2200051E+02	-2.1538600E-07	-6.5000000E-01	1.3442000E-07	-7.8876870E-01
6.2400017E+02	-2.1675200E-07	-6.5000000E-01	1.3572100E-07	-7.8798290E-01
6.2600031E+02	-2.1886500E-07	-6.5000000E-01	1.3900400E-07	-7.8724960E-01
6.2800007E+02	-2.1976000E-07	-6.5000000E-01	1.4043700E-07	-7.8653840E-01
6.3000047E+02	4.0667200E-07	-6.0000000E-01	-6.2537400E-07	-7.8588210E-01
6.3200025E+02	-5.9548100E-08	-6.0000000E-01	1.5137300E-08	-7.8066590E-01
6.3400054E+02	-6.5588000E-08	-6.0000000E-01	2.8385700E-08	-7.7948460E-01
6.3600009E+02	-6.8351700E-08	-6.0000000E-01	3.5170300E-08	-7.7824680E-01
6.3800021E+02	-7.0052400E-08	-6.0000000E-01	3.8844500E-08	-7.7704690E-01
6.4000013E+02	-7.2115700E-08	-6.0000000E-01	4.2494300E-08	-7.7589910E-01
6.4200050E+02	-7.1809900E-08	-6.0000000E-01	4.5500500E-08	-7.7481410E-01
6.4400009E+02	-7.3181200E-08	-6.0000000E-01	4.7224100E-08	-7.7377470E-01
6.4600007E+02	-7.4404800E-08	-6.0000000E-01	4.9455300E-08	-7.7276980E-01
6.4800042E+02	-7.5337600E-08	-6.0000000E-01	5.1804000E-08	-7.7181470E-01
6.5000012E+02	-7.7158400E-08	-6.0000000E-01	5.2696900E-08	-7.7088880E-01
6.5200044E+02	-7.5729700E-08	-6.0000000E-01	5.4542900E-08	-7.7000650E-01
6.5400011E+02	-7.6725900E-08	-6.0000000E-01	5.6055000E-08	-7.6916050E-01
6.5600044E+02	-7.8496100E-08	-6.0000000E-01	5.7942300E-08	-7.6834520E-01
6.5800050E+02	-7.7164000E-08	-6.0000000E-01	5.8980200E-08	-7.6755880E-01
6.6000030E+02	2.9198700E-07	-5.5000000E-01	-5.4023900E-07	-7.6679630E-01
6.6200015E+02	-3.2597700E-08	-5.5000000E-01	-3.6862000E-08	-7.6184180E-01
6.6400024E+02	-4.0000600E-08	-5.5000000E-01	-2.1737400E-08	-7.6084890E-01
6.6600019E+02	-4.2957400E-08	-5.5000000E-01	-1.4420100E-08	-7.5975790E-01
6.6800024E+02	-4.5358700E-08	-5.5000000E-01	-1.0795500E-08	-7.5867180E-01
6.7000044E+02	-4.7484200E-08	-5.5000000E-01	-1.6105200E-09	-7.5760240E-01
6.7200024E+02	-4.8049000E-08	-5.5000000E-01	-1.2392000E-09	-7.5656940E-01
6.7400040E+02	-4.8871200E-08	-5.5000000E-01	-1.1566800E-09	-7.5556180E-01
6.7600039E+02	-4.3029700E-08	-5.5000000E-01	-2.5207500E-10	-7.5458780E-01
6.7800035E+02	-4.3045600E-08	-5.5000000E-01	6.6464200E-10	-7.5364730E-01
6.8000041E+02	-5.1113100E-08	-5.5000000E-01	-3.9343500E-10	-7.5272170E-01
6.8200019E+02	-5.1244400E-08	-5.5000000E-01	-5.1716200E-10	-7.5182740E-01
6.8411936E+02	-5.1919300E-08	-5.5000000E-01	-4.2754400E-11	-7.5090820E-01
6.8625914E+02	-5.2456700E-08	-5.5000000E-01	-1.6647500E-10	-7.5000450E-01
